date,symbol,sales
5/2/2016,AAPL,93.639999
5/3/2016,AAPL,95.18
5/4/2016,AAPL,94.190002
5/5/2016,AAPL,93.239998
5/6/2016,AAPL,92.720001
5/9/2016,AAPL,92.790001
5/10/2016,AAPL,93.419998
5/11/2016,AAPL,92.510002
5/12/2016,AAPL,90.339996
5/13/2016,AAPL,90.519997
5/16/2016,AAPL,93.879997
5/17/2016,AAPL,93.489998
5/18/2016,AAPL,94.559998
5/19/2016,AAPL,94.199997
5/20/2016,AAPL,95.220001
5/23/2016,AAPL,96.43
5/24/2016,AAPL,97.900002
5/25/2016,AAPL,99.620003
5/26/2016,AAPL,100.410004
5/27/2016,AAPL,100.349998
5/31/2016,AAPL,99.860001
6/1/2016,AAPL,98.459999
6/2/2016,AAPL,97.720001
6/3/2016,AAPL,97.919998
6/6/2016,AAPL,98.629997
6/7/2016,AAPL,99.029999
6/8/2016,AAPL,98.940002
6/9/2016,AAPL,99.650002
6/10/2016,AAPL,98.830002
6/13/2016,AAPL,97.339996
6/14/2016,AAPL,97.459999
6/15/2016,AAPL,97.139999
6/16/2016,AAPL,97.550003
6/17/2016,AAPL,95.330002
6/20/2016,AAPL,95.099998
6/21/2016,AAPL,95.910004
6/22/2016,AAPL,95.550003
6/23/2016,AAPL,96.099998
6/24/2016,AAPL,93.400002
6/27/2016,AAPL,92.040001
6/28/2016,AAPL,93.589996
6/29/2016,AAPL,94.400002
6/30/2016,AAPL,95.599998
7/1/2016,AAPL,95.889999
7/5/2016,AAPL,94.989998
7/6/2016,AAPL,95.529999
7/7/2016,AAPL,95.940002
7/8/2016,AAPL,96.68
7/11/2016,AAPL,96.980003
7/12/2016,AAPL,97.419998
7/13/2016,AAPL,96.870003
7/14/2016,AAPL,98.790001
7/15/2016,AAPL,98.779999
7/18/2016,AAPL,99.830002
7/19/2016,AAPL,99.870003
7/20/2016,AAPL,99.959999
7/21/2016,AAPL,99.43
7/22/2016,AAPL,98.660004
7/25/2016,AAPL,97.339996
7/26/2016,AAPL,96.669998
7/27/2016,AAPL,102.949997
7/28/2016,AAPL,104.339996
7/29/2016,AAPL,104.209999
8/1/2016,AAPL,106.050003
8/2/2016,AAPL,104.480003
8/3/2016,AAPL,105.790001
8/4/2016,AAPL,105.870003
8/5/2016,AAPL,107.480003
8/8/2016,AAPL,108.370003
8/9/2016,AAPL,108.809998
8/10/2016,AAPL,108
8/11/2016,AAPL,107.93
8/12/2016,AAPL,108.18
8/15/2016,AAPL,109.480003
8/16/2016,AAPL,109.379997
8/17/2016,AAPL,109.220001
8/18/2016,AAPL,109.080002
8/19/2016,AAPL,109.360001
8/22/2016,AAPL,108.510002
8/23/2016,AAPL,108.849998
8/24/2016,AAPL,108.029999
8/25/2016,AAPL,107.57
8/26/2016,AAPL,106.940002
8/29/2016,AAPL,106.82
8/30/2016,AAPL,106
8/31/2016,AAPL,106.099998
9/1/2016,AAPL,106.730003
9/2/2016,AAPL,107.730003
9/6/2016,AAPL,107.699997
9/7/2016,AAPL,108.360001
9/8/2016,AAPL,105.519997
9/9/2016,AAPL,103.129997
9/12/2016,AAPL,105.440002
9/13/2016,AAPL,107.949997
9/14/2016,AAPL,111.769997
9/15/2016,AAPL,115.57
9/16/2016,AAPL,114.919998
9/19/2016,AAPL,113.580002
9/20/2016,AAPL,113.57
9/21/2016,AAPL,113.550003
9/22/2016,AAPL,114.620003
9/23/2016,AAPL,112.709999
9/26/2016,AAPL,112.879997
9/27/2016,AAPL,113.089996
9/28/2016,AAPL,113.949997
9/29/2016,AAPL,112.18
9/30/2016,AAPL,113.050003
10/3/2016,AAPL,112.519997
10/4/2016,AAPL,113
10/5/2016,AAPL,113.050003
10/6/2016,AAPL,113.889999
10/7/2016,AAPL,114.059998
10/10/2016,AAPL,116.050003
10/11/2016,AAPL,116.300003
10/12/2016,AAPL,117.339996
10/13/2016,AAPL,116.980003
10/14/2016,AAPL,117.629997
10/17/2016,AAPL,117.550003
10/18/2016,AAPL,117.470001
10/19/2016,AAPL,117.120003
10/20/2016,AAPL,117.059998
10/21/2016,AAPL,116.599998
10/24/2016,AAPL,117.650002
10/25/2016,AAPL,118.25
10/26/2016,AAPL,115.589996
10/27/2016,AAPL,114.480003
10/28/2016,AAPL,113.720001
10/31/2016,AAPL,113.540001
11/1/2016,AAPL,111.489998
11/2/2016,AAPL,111.589996
11/3/2016,AAPL,109.830002
11/4/2016,AAPL,108.839996
11/7/2016,AAPL,110.410004
11/8/2016,AAPL,111.059998
11/9/2016,AAPL,110.879997
11/10/2016,AAPL,107.790001
11/11/2016,AAPL,108.43
11/14/2016,AAPL,105.709999
11/15/2016,AAPL,107.110001
11/16/2016,AAPL,109.989998
11/17/2016,AAPL,109.949997
11/18/2016,AAPL,110.059998
11/21/2016,AAPL,111.730003
11/22/2016,AAPL,111.800003
11/23/2016,AAPL,111.230003
11/25/2016,AAPL,111.790001
11/28/2016,AAPL,111.57
11/29/2016,AAPL,111.459999
11/30/2016,AAPL,110.519997
12/1/2016,AAPL,109.489998
12/2/2016,AAPL,109.900002
12/5/2016,AAPL,109.110001
12/6/2016,AAPL,109.949997
12/7/2016,AAPL,111.029999
12/8/2016,AAPL,112.120003
12/9/2016,AAPL,113.949997
12/12/2016,AAPL,113.300003
12/13/2016,AAPL,115.190002
12/14/2016,AAPL,115.190002
12/15/2016,AAPL,115.82
12/16/2016,AAPL,115.970001
12/19/2016,AAPL,116.639999
12/20/2016,AAPL,116.949997
12/21/2016,AAPL,117.059998
12/22/2016,AAPL,116.290001
12/23/2016,AAPL,116.519997
12/27/2016,AAPL,117.260002
12/28/2016,AAPL,116.760002
12/29/2016,AAPL,116.730003
12/30/2016,AAPL,115.82
